,ID,건물명,주소,판매 유형,건물 유형,보증금,월 납입 비용,관리비,면적(단위:평),주변 지하철역,준공일자,판매등록일자,구,동
6113,40022756,더포레스트,강서구 화곡동 24-71,월세,오피스텔,1000.0,85.0,8,8.7,"['화곡역', '우장산역']",2021-12-24,2024-03-02,강서구,화곡동
15907,40061363,미등록 건물명,강서구 명지동 3515-3,월세,원룸,500.0,39.0,9,11.0,없음,20190405,2024-04-04,강서구,
5997,40022354,골든팰리스 ,강서구 화곡동 936-1,월세,오피스텔,1000.0,85.0,8,6.5,"['까치산역', '화곡역', '신정역']",2024.1.25.,2024-03-05,강서구,화곡동
1843,40006712,미등록 건물명,강서구 화곡동 424-79,매매,빌라,0.0,19.8,"['까치산역', '화곡역']",2007.11.02,2024-03-04,,,강서구,화곡동
9836,40037667,미등록 건물명,강서구 명지동 3378-3,월세,원룸,500.0,40.0,10,13.0,없음,2016.11.18,2024-04-08,강서구,
22372,40084652,미등록 건물명,강서구 공항동 53-108,월세,빌라,1000.0,110.0,6,8.1,"['송정역', '공항시장역', '김포공항역']",2023.02.24,2024-08-19,강서구,공항동
21712,40082439,매그넘793,강서구 마곡동 793-7,월세,오피스텔,1000.0,110.0,9,9.9,"['발산역', '양천향교역', '마곡나루역']", 2020년02월28일,2024-03-07,강서구,마곡동
12106,40047324,양지,강서구 화곡동 917-1,월세,오피스텔,4000.0,65.0,6,7.1,"['까치산역', '신정역', '화곡역']",20221118,2024-03-07,강서구,화곡동
5165,40018972,미등록 건물명,강서구 염창동 252,월세,빌라,17000.0,35.0,6,8.6,"['염창역', '등촌역', '신목동역']",2019.01.23,2024-04-10,강서구,염창동
5908,40022010,미등록 건물명,강서구 화곡동 424-91,전세,빌라,6000.0,0.0,0,13.0,"['까치산역', '화곡역']",19920122,2024-03-27,강서구,화곡동
5920,40022052,미등록 건물명,강서구 화곡동 409-73,월세,빌라,1000.0,40.0,0,13.0,"['까치산역', '화곡역']",19890529,2024-03-08,강서구,화곡동
23052,40086906,미등록 건물명,강서구 등촌동 646-38,전세,빌라,24400.0,0.0,5,8.3,"['등촌역', '증미역', '가양역']",2019년 11월 29일,2024-03-09,강서구,등촌동
16476,40063753,명지대방디엠시티센텀오션2,강서구 명지동 3432-3,전세,오피스텔,15000.0,0.0,17,10.7,없음,2021.04.12,2024-03-18,강서구,
23039,40086876,미등록 건물명,강서구 화곡동 986-24,월세,원룸,2000.0,50.0,7,5.1,"['우장산역', '화곡역', '발산역']",2017.10.20,2024-04-05,강서구,화곡동
482,40001562,미등록 건물명,강서구 화곡동 997-27,전세,원룸,9500.0,0.0,6,8.0,"['우장산역', '가양역', '증미역']",1997.05.13,2024-02-29,강서구,화곡동
16175,40062628,미등록 건물명,강서구 화곡동 1059-6,월세,원룸,1000.0,55.0,1.5,6.4,"['화곡역', '우장산역']",19910314,2024-03-06,강서구,화곡동
10772,40041519,미등록 건물명,강서구 화곡동 102-23,월세,원룸,200.0,70.0,5,12.0,"['화곡역', '까치산역', '우장산역']",20190131,2024-04-03,강서구,화곡동
23031,40086853,경일타운,강서구 화곡동 920-7,월세,오피스텔,3000.0,40.0,9,5.0,"['까치산역', '화곡역', '신정역']",2012.12.26,2024-04-05,강서구,화곡동
462,40001482,힐스테이트에코마곡역,강서구 마곡동 773,월세,오피스텔,500.0,60.0,8,6.0,"['마곡역', '마곡나루역', '발산역']",2017년12월,2024-02-29,강서구,마곡동
23011,40086790,미등록 건물명,강서구 공항동 679-7,전세,빌라,20500.0,0.0,5,7.9,"['송정역', '공항시장역', '마곡역']",20200713,2024-03-07,강서구,공항동
16159,40062549,미등록 건물명,강서구 화곡동 421-19,전세,원룸,13000.0,0.0,8,6.0,"['까치산역', '화곡역']",20221117,2024-04-26,강서구,화곡동
858,40003083,미등록 건물명,강서구 화곡동 391-23,월세,빌라,1000.0,100.0,7,8.5,"['까치산역', '신정역', '신정네거리역']",20190508,2024-07-01,강서구,화곡동
5807,40021709,미등록 건물명,강서구 화곡동 342-14,월세,빌라,1000.0,65.0,1,20.0,"['까치산역', '신정역', '화곡역']",20030102,2024-03-07,강서구,화곡동
9110,40035012,미등록 건물명,강서구 화곡동 408-112,월세,원룸,300.0,25.0,0,7.0,"['까치산역', '화곡역']",1991.06.08,2024-03-04,강서구,화곡동
15272,40058799,포유,강서구 화곡동 1111-4,월세,오피스텔,1000.0,65.0,7,5.4,"['가양역', '증미역', '등촌역']",2018.12,2024-03-11,강서구,화곡동
15265,40058754,미등록 건물명,강서구 화곡동 774-17,매매,빌라,5.0,8.3,"['목동역', '신정역', '까치산역']",20211102,2024-03-05,,,강서구,화곡동
15258,40058730,미등록 건물명,강서구 등촌동 719,월세,빌라,25400.0,5.0,8,12.4,"['등촌역', '염창역', '증미역']",2015년 4월 21일,2024-03-09,강서구,등촌동
16127,40062412,미등록 건물명,강서구 화곡동 352-6,월세,빌라,1000.0,100.0,0,9.1,"['까치산역', '화곡역']",2023.09.01,2024-03-12,강서구,화곡동
458,40001469,스카이,강서구 마곡동 784-3,월세,오피스텔,12200.0,5.0,7,5.3,"['양천향교역', '발산역', '마곡나루역']",2016년 3월,2024-03-14,강서구,마곡동
15232,40058648,마곡일성트루엘플래닛,강서구 마곡동 758-2,월세,오피스텔,500.0,75.0,7,6.4,"['마곡나루역', '신방화역', '마곡역']",2016.6.29,2024-07-17,강서구,마곡동
5506,40020541,세종보타닉1차,강서구 마곡동 12-2,전세,오피스텔,22050.0,0.0,15,8.8,"['양천향교역', '마곡나루역', '발산역']",20200108,2024-03-07,강서구,마곡동
5491,40020464,골든팰리스 ,강서구 화곡동 936-1,월세,오피스텔,1000.0,95.0,8,6.5,"['까치산역', '화곡역', '신정역']",2024.1.25,2024-03-06,강서구,화곡동
16110,40062338,미등록 건물명,강서구 화곡동 105-103,월세,원룸,1000.0,50.0,5,6.5,"['화곡역', '우장산역', '까치산역']",1995.12.5,2024-03-10,강서구,화곡동
457,40001461,엘리안,강서구 마곡동 793-4,월세,오피스텔,1000.0,72.0,9,8.3,"['발산역', '양천향교역', '마곡나루역']",2015.03,2024-03-05,강서구,마곡동
938,40003375,미등록 건물명,강서구 화곡동 29-180,월세,빌라,500.0,65.0,1,13.0,"['화곡역', '우장산역']",20080630,2024-03-01,강서구,화곡동
6448,40024066,미등록 건물명,강서구 방화동 556,월세,빌라,1500.0,65.0,2,9.1,"['개화산역', '방화역', '신방화역']",20110718,2024-03-03,강서구,방화동
16106,40062312,마곡파크뷰대방디엠시티,강서구 마곡동 776,전세,오피스텔,32000.0,0.0,12,10.7,"['양천향교역', '마곡나루역', '발산역']",2019.03.12,2024-03-06,강서구,마곡동
15385,40059196,미등록 건물명,강서구 명지동 3248-5,월세,원룸,500.0,45.0,8,13.0,없음,20170126,2024-04-04,강서구,
16425,40063576,미등록 건물명,강서구 화곡동 392-33,전세,빌라,16000.0,0.0,5,8.9,"['까치산역', '신정역', '화곡역']",20210713,2024-03-05,강서구,화곡동
23259,40087662,미등록 건물명,강서구 신호동 252,월세,원룸,100.0,29.0,9,12.0,없음,2015.10.01,2024-04-22,강서구,
6305,40023582,미등록 건물명,강서구 화곡동 56-164,전세,빌라,7000.0,0.0,1,14.0,"['화곡역', '까치산역', '우장산역']",1993,2024-03-04,강서구,화곡동
16313,40063191,미등록 건물명,강서구 화곡동 868-29,월세,빌라,4000.0,110.0,6,13.2,"['까치산역', '신정역', '목동역']",2022.04.28,2024-05-17,강서구,화곡동
23240,40087597,마곡센트럴대방디엠시티,강서구 마곡동 776-2,월세,오피스텔,1000.0,90.0,9,8.9,"['양천향교역', '발산역', '마곡나루역']",20170104,2024-03-09,강서구,마곡동
558,40001769,미등록 건물명,강서구 공항동 682-7,월세,원룸,300.0,42.0,5,6.0,"['송정역', '공항시장역', '마곡역']",20120912,2024-02-29,강서구,공항동
10638,40041023,미등록 건물명,강서구 화전동 570-6,월세,원룸,100.0,20.0,10,8.0,없음,2016-07-01,2024-04-03,강서구,
16337,40063300,미등록 건물명,강서구 화곡동 917-16,매매,빌라,5.0,21.1,"['까치산역', '신정역', '신정네거리역']",20041228,2024-03-22,,,강서구,화곡동
10662,40041118,미등록 건물명,강서구 명지동 3448-5,월세,원룸,500.0,48.0,10,12.0,없음,2018.1.16,2024-08-24,강서구,
10667,40041140,미등록 건물명,강서구 방화동 249-313,월세,빌라,5500.0,55.0,4,9.1,"['신방화역', '공항시장역', '개화산역']",20190403,2024-03-26,강서구,방화동
23204,40087428,미등록 건물명,강서구 명지동 3376-4,월세,원룸,500.0,43.0,10,12.0,없음,20170823,2024-03-06,강서구,
23193,40087392,부산명지제나우스,강서구 명지동 3604-2,전세,오피스텔,11000.0,0.0,7,7.4,없음,2020.11.24,2024-03-31,강서구,
23269,40087696,미등록 건물명,강서구 명지동 3515-3,월세,원룸,500.0,38.0,10,12.0,없음,2019.04.05,2024-07-04,강서구,
23191,40087387,플레이스H,강서구 마곡동 793-9,월세,오피스텔,1000.0,65.0,6,5.6,"['발산역', '양천향교역', '마곡나루역']",20150622,2024-03-08,강서구,마곡동
9256,40035546,미등록 건물명,강서구 화곡동 1016-6,월세,원룸,100.0,70.0,5,6.2,"['우장산역', '화곡역']",2021-01-04 ,2024-03-05,강서구,화곡동
23263,40087675,미등록 건물명,강서구 염창동 253-4,전세,빌라,19000.0,0.0,7,8.3,"['염창역', '등촌역', '신목동역']",20190527,2024-03-31,강서구,염창동
657,40002222,미등록 건물명,강서구 등촌동 528-9,전세,빌라,27500.0,0.0,5,14.6,"['등촌역', '증미역', '가양역']",2016년2월 26일,2024-03-06,강서구,등촌동
23138,40087224,마곡오드카운티2차,강서구 마곡동 784-9,월세,오피스텔,1000.0,70.0,6,6.3,"['양천향교역', '발산역', '마곡나루역']",2017.06.26,2024-03-13,강서구,마곡동
16379,40063429,마곡센트럴대방디엠시티,강서구 마곡동 776-2,월세,오피스텔,1000.0,90.0,9,8.9,"['양천향교역', '발산역', '마곡나루역']",2017.01.04.,2024-07-17,강서구,마곡동
10689,40041223,미등록 건물명,강서구 등촌동 514-37,월세,빌라,6000.0,30.0,0,9.8,"['등촌역', '염창역', '증미역']",1991년3월20일,2024-03-04,강서구,등촌동
10708,40041282,미등록 건물명,강서구 명지동 3496-2,월세,원룸,500.0,40.0,10,12.0,없음,2018-12-26,2024-08-24,강서구,
5632,40021020,미등록 건물명,강서구 화곡동 102-27,월세,빌라,50.0,55.0,3,14.5,"['화곡역', '까치산역', '우장산역']",20080728,2024-03-04,강서구,화곡동
5628,40021010,미등록 건물명,강서구 화곡동 409-97,월세,빌라,12000.0,30.0,0,13.9,"['화곡역', '까치산역']",1987.9.29,2024-03-07,강서구,화곡동
23107,40087090,미등록 건물명,강서구 내발산동 676-18,전세,빌라,18000.0,0.0,7,8.9,"['우장산역', '발산역', '화곡역']",20190508,2024-03-31,강서구,내발산동
16253,40062972,미등록 건물명,강서구 가양동 1479-1,월세,원룸,5000.0,45.0,10,7.0,"['가양역', '양천향교역', '증미역']",2011-03-10 ,2024-03-26,강서구,가양동
10670,40041163,미등록 건물명,강서구 명지동 3506-2,월세,원룸,500.0,41.0,10,12.0,없음,2018-02-23,2024-03-03,강서구,
11554,40044902,미등록 건물명,강서구 화곡동 153-1,전세,빌라,15870.0,0.0,4,8.3,"['까치산역', '화곡역', '신정역']",2018,2024-03-04,강서구,화곡동
16103,40062290,미등록 건물명,강서구 가양동 1479-1,월세,원룸,85.0,85.0,10,6.8,"['가양역', '양천향교역', '증미역']",20110310,2024-07-29,강서구,가양동
5443,40020259,미등록 건물명,강서구 화곡동 99-5,월세,원룸,500.0,45.0,2,7.5,"['화곡역', '우장산역', '까치산역']",20080908,2024-08-14,강서구,화곡동
5291,40019579,마곡나루역보타닉푸르지오시티,강서구 마곡동 760,전세,오피스텔,17500.0,0.0,8,6.9,"['마곡나루역', '마곡역', '신방화역']",20170224,2024-03-04,강서구,마곡동
5889,40021967,미등록 건물명,강서구 화곡동 338-40,월세,원룸,500.0,40.0,5,6.0,"['까치산역', '화곡역', '신정역']",20100819,2024-03-05,강서구,화곡동
6248,40023344,마곡파크뷰대방디엠시티,강서구 마곡동 776,전세,오피스텔,32000.0,0.0,17,10.5,"['양천향교역', '마곡나루역', '발산역']",2019년 3월,2024-08-08,강서구,마곡동
5892,40021977,미등록 건물명,강서구 화곡동 1052-3,월세,원룸,300.0,42.0,6,4.5,"['화곡역', '우장산역', '까치산역']",20101021,2024-03-21,강서구,화곡동
5898,40021986,명지대방디엠시티센텀오션1,강서구 명지동 3432-5,월세,오피스텔,300.0,44.0,7,6.7,없음,2021.04.12,2024-04-13,강서구,
10509,40040427,마곡보타닉투웨니퍼스트,강서구 가양동 257-1,전세,오피스텔,26100.0,0.0,8,9.0,"['양천향교역', '마곡나루역', '발산역']",2020.06.17,2024-03-17,강서구,가양동
16854,40065187,미등록 건물명,강서구 화곡동 986-24,월세,원룸,2000.0,50.0,6,4.6,"['우장산역', '화곡역', '발산역']",2017.10.20,2024-03-13,강서구,화곡동
5901,40021991,미등록 건물명,강서구 화곡동 56-237,전세,빌라,6700.0,0.0,0,13.0,"['화곡역', '까치산역']",20020418,2024-03-18,강서구,화곡동
1279,40004633,미등록 건물명,강서구 등촌동 510-15,전세,빌라,29000.0,0.0,8,6.6,"['등촌역', '염창역', '증미역']",20231205,2024-04-02,강서구,등촌동
5903,40021996,미등록 건물명,강서구 화곡동 410-42,전세,빌라,9000.0,0.0,0,12.0,"['까치산역', '화곡역']",19910626,2024-03-09,강서구,화곡동
5245,40019384,마곡나루역캐슬파크,강서구 마곡동 760-2,월세,오피스텔,2000.0,80.0,8,7.1,"['마곡나루역', '마곡역', '신방화역']",2016.12.06,2024-03-05,강서구,마곡동
1164,40004180,미등록 건물명,강서구 신호동 249-4,월세,원룸,200.0,27.0,10,8.0,없음,20110908,2024-03-06,강서구,
11501,40044670,미등록 건물명,강서구 화곡동 105-103,월세,원룸,1000.0,50.0,5,7.0,"['화곡역', '우장산역', '까치산역']",19951205,2024-03-14,강서구,화곡동
5910,40022015,미등록 건물명,강서구 화곡동 56-98,월세,빌라,1000.0,30.0,0.5,13.1,"['화곡역', '까치산역']",19911231,2024-03-08,강서구,화곡동
5913,40022029,미등록 건물명,강서구 화곡동 56-431,전세,빌라,7200.0,0.0,0.5,11.8,"['화곡역', '까치산역']",19931229,2024-03-20,강서구,화곡동
11502,40044671,미등록 건물명,강서구 화곡동 965-25,월세,빌라,500.0,40.0,0,12.2,"['화곡역', '우장산역', '등촌역']",09940506,2024-03-07,강서구,화곡동
16875,40065263,미등록 건물명,강서구 화곡동 46-217,월세,원룸,8400.0,25.0,5,9.5,"['화곡역', '우장산역', '까치산역']",1997.4.23,2024-03-08,강서구,화곡동
5914,40022035,미등록 건물명,강서구 화곡동 339-35,월세,빌라,5000.0,85.0,6,8.3,"['까치산역', '화곡역', '신정역']",20230731,2024-03-04,강서구,화곡동
5919,40022046,미등록 건물명,강서구 화곡동 105-225,월세,빌라,2000.0,80.0,7,8.9,"['화곡역', '까치산역', '우장산역']",20190801,2024-03-21,강서구,화곡동
1334,40004850,미등록 건물명,강서구 명지동 3376-4,월세,원룸,500.0,43.0,10,10.0,없음,20170823,2024-03-25,강서구,
5213,40019248,미등록 건물명,강서구 화곡동 831-5,월세,빌라,3000.0,100.0,3,11.0,"['신정역', '목동역', '까치산역']",20141128,2024-03-04,강서구,화곡동
22441,40084883,디아인스(899-31),강서구 화곡동 899-31,전세,오피스텔,19000.0,0.0,8,7.2,"['까치산역', '신정역', '신정네거리역']",20180504,2024-03-31,강서구,화곡동
22434,40084863,미등록 건물명,강서구 가양동 250-2,전세,빌라,22000.0,0.0,7,10.8,"['양천향교역', '마곡나루역', '발산역']",20180412,2024-03-13,강서구,가양동
8855,40033980,미등록 건물명,강서구 화전동 578-14,월세,원룸,300.0,38.0,10,10.0,없음,20180622,2024-07-30,강서구,
528,40001684,인터시티365,강서구 마곡동 797-11,월세,오피스텔,150.0,70.0,9,5.3,"['발산역', '마곡역', '양천향교역']",20150821,2024-03-15,강서구,마곡동
10956,40042266,미등록 건물명,강서구 명지동 3521-12,월세,원룸,500.0,40.0,10,12.0,없음,2018-10-25,2024-04-16,강서구,
1128,40004041,미등록 건물명,강서구 화곡동 380-6,매매,빌라,3.5,11.7,"['화곡역', '까치산역', '우장산역']",2016.1.27,2024-03-12,,,강서구,화곡동
1126,40004038,미등록 건물명,강서구 명지동 3509-4,월세,원룸,500.0,33.0,9,8.0,없음,20170927,2024-03-25,강서구,
15148,40058286,원타워5차,강서구 화곡동 987-7,월세,오피스텔,1000.0,75.0,8,5.3,"['우장산역', '화곡역', '발산역']",20211228,2024-03-11,강서구,화곡동
16663,40064445,미등록 건물명,강서구 화곡동 410-101,월세,빌라,300.0,30.0,0,12.0,"['까치산역', '화곡역']",19901221,2024-03-06,강서구,화곡동
23370,40087965,스카이,강서구 마곡동 784-3,월세,오피스텔,1000.0,55.0,5,5.3,"['양천향교역', '발산역', '마곡나루역']",2016.02.04,2024-03-07,강서구,마곡동
23372,40087971,마곡역센트럴푸르지오시티,강서구 마곡동 773-1,전세,오피스텔,16400.0,0.0,7,6.9,"['마곡역', '마곡나루역', '발산역']",2016.06,2024-03-11,강서구,마곡동
